"YEAR","QUARTER","SKU","SKU_Description","Product","Currency","List_Price","Unit_of_Measure","Cores","Nodes","Sockets","Virtual_Guests","Support_Level","Support_Type","Category","Region","Country","Service_Term"
"2025","Q3","MW00122","Red Hat JBoss Web Server, 4-Core Premium","Runtimes","USD","619,00","CORE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00123","Red Hat JBoss Web Server, 4-Core Standard","Runtimes","USD","413,00","CORE BAND","0","0","0","0","NONE","NONE","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00126","Red Hat JBoss Web Server, Extended Life Cycle Support Add-On, 4-Core Premium","Runtimes","USD","619,00","CORE BAND","0","0","0","0","NONE","NONE","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00127","Red Hat JBoss Web Server, Extended Life Cycle Support Add-On, 4-Core Standard","Runtimes","USD","413,00","CORE BAND","0","0","0","0","NONE","NONE","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00130","Red Hat Data Grid, Premium (4 Cores)","Runtimes","USD","3.300,00","CORE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00131","Red Hat Data Grid, Standard (4 Cores)","Runtimes","USD","2.200,00","CORE BAND","0","0","0","0","NONE","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00132","Red Hat Data Grid, Extended Life Cycle Support Add-On, Premium (4 Cores)","Runtimes","USD","3.300,00","CORE BAND","0","0","0","0","NONE","NONE","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00133","Red Hat Data Grid, Extended Life Cycle Support Add-On, Standard (4 Cores)","Runtimes","USD","2.200,00","CORE BAND","0","0","0","0","NONE","NONE","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00275","Red Hat Runtimes, Premium (16 Cores or 32 vCPUs)","Runtimes","USD","13.200,00","CORE BAND","16","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00276","Red Hat Runtimes, Premium (64 Cores or 128 vCPUs)","Runtimes","USD","47.520,00","CORE BAND","64","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00277","Red Hat Runtimes, Premium (2 Cores or 4 vCPUs)","Runtimes","USD","1.650,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00278","Red Hat Runtimes, Standard (16 Cores or 32 vCPUs)","Runtimes","USD","8.800,00","CORE BAND","16","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00279","Red Hat Runtimes, Standard (64 Cores or 128 vCPUs)","Runtimes","USD","31.680,00","CORE BAND","64","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00280","Red Hat Runtimes, Standard (2 Cores or 4 vCPUs)","Runtimes","USD","1.100,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00558","Red Hat build of OpenJDK for Workstations, Premium (50 Physical or Virtual Nodes)","Runtimes","USD","1.980,00","PHYSICAL NODE","0","50","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00559","Red Hat build of OpenJDK for Workstations, Premium (1000 Physical or Virtual Nodes)","Runtimes","USD","16.500,00","PHYSICAL NODE","0","1000","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00560","Red Hat build of OpenJDK for Workstations, Premium (10,000 Physical or Virtual Nodes)","Runtimes","USD","148.500,00","PHYSICAL NODE","0","10000","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00561","Red Hat build of OpenJDK for Workstations, Premium (Unlimited Physical or Virtual Nodes)","Runtimes","USD","792.000,00","PHYSICAL NODE","0","Unlimited","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00562","Red Hat build of OpenJDK for Workstations, Standard (50 Physical or Virtual Nodes)","Runtimes","USD","1.320,00","PHYSICAL NODE","0","50","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00563","Red Hat build of OpenJDK for Workstations, Standard (1000 Physical or Virtual Nodes)","Runtimes","USD","11.000,00","PHYSICAL NODE","0","1","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00564","Red Hat build of OpenJDK for Workstations, Standard (10,000 Physical or Virtual Nodes)","Runtimes","USD","99.000,00","PHYSICAL NODE","0","10000","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00565","Red Hat build of OpenJDK for Servers, Premium (10 Cores)","Runtimes","USD","1.980,00","CORE BAND","10","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00566","Red Hat build of OpenJDK for Servers, Premium (200 Cores)","Runtimes","USD","21.780,00","CORE BAND","200","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00567","Red Hat build of OpenJDK for Servers, Premium (2,000 Cores)","Runtimes","USD","158.400,00","CORE BAND","2000","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00568","Red Hat build of OpenJDK for Servers, Premium (Unlimited Cores)","Runtimes","USD","792.000,00","CORE BAND","Unlimited","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00569","Red Hat build of OpenJDK for Servers, Standard (10 Cores)","Runtimes","USD","1.320,00","CORE BAND","10","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00570","Red Hat build of OpenJDK for Servers, Standard (200 Cores)","Runtimes","USD","14.520,00","CORE BAND","200","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW00571","Red Hat build of OpenJDK for Servers, Standard (2,000 Cores)","Runtimes","USD","105.600,00","CORE BAND","2000","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW0153748","Red Hat JBoss Enterprise Application Platform, 16-Core Premium","Runtimes","USD","13.200,00","CORE BAND","16","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW01540","Red Hat Runtimes for Distributed Computing (Edge Server), Premium (2 Cores)","Runtimes","USD","825,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW01541","Red Hat Runtimes for Distributed Computing (Edge Server), Standard (2 Cores)","Runtimes","USD","550,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW01542","Red Hat Runtimes for Distributed Computing (Gateway), Premium (2 Cores)","Runtimes","USD","660,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW01543","Red Hat Runtimes for Distributed Computing (Gateway), Standard (2 Cores)","Runtimes","USD","440,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW01544","Red Hat Runtimes for Distributed Computing (Endpoint), Premium (1 Core)","Runtimes","USD","289,00","CORE BAND","1","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW01545","Red Hat Runtimes for Distributed Computing (Endpoint), Standard (1 Core)","Runtimes","USD","193,00","CORE BAND","1","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW0161758","Red Hat JBoss Enterprise Application Platform, 64-Core Premium","Runtimes","USD","47.520,00","CORE BAND","64","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW0164296","Red Hat JBoss Middleware, Extra support contact","Runtimes","USD","3.300,00","CONTACT","0","0","0","0","L1-L3","Layered","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW0186831","Red Hat JBoss Enterprise Application Platform, 64-Core Standard","Runtimes","USD","31.680,00","CORE BAND","64","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW0196814","Red Hat JBoss Enterprise Application Platform, 16-Core Standard","Runtimes","USD","8.800,00","CORE BAND","16","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW0222833","Red Hat JBoss Web Server, 16-Core Premium","Runtimes","USD","2.475,00","CORE BAND","16","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW0232248","Red Hat JBoss Web Server, 16-Core Standard","Runtimes","USD","1.650,00","CORE BAND","16","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02479","Red Hat build of Quarkus for non-Red Hat platforms, Premium (2 Cores or 4 vCPUs)","Runtimes","USD","1.155,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02480","Red Hat build of Quarkus for non-Red Hat platforms, Standard (2 Cores or 4vCPUs)","Runtimes","USD","770,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02482","Red Hat build of Quarkus for non-Red Hat platforms for Distributed Computing (Edge Server), Premium (2 Cores or 4 vCPUs)","Runtimes","USD","578,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW02483","Red Hat build of Quarkus for non-Red Hat platforms for Distributed Computing (Edge Server), Standard (2 Cores or 4 vCPUs)","Runtimes","USD","385,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW02484","Red Hat build of Quarkus for non-Red Hat platforms for Distributed Computing (Gateway), Premium (2 Cores or 4 vCPUs)","Runtimes","USD","462,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW02485","Red Hat build of Quarkus for non-Red Hat platforms for Distributed Computing (Gateway), Standard (2 Cores or 4 vCPUs)","Runtimes","USD","308,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW02486","Red Hat build of Quarkus for non-Red Hat platforms for Distributed Computing (Endpoint), Premium (2 Cores or 4 vCPUs)","Runtimes","USD","751,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW02487","Red Hat build of Quarkus for non-Red Hat platforms for Distributed Computing (Endpoint), Standard (2 Cores or 4 vCPUs)","Runtimes","USD","501,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW0257747","Red Hat JBoss Web Server, 64-Core Premium","Runtimes","USD","8.910,00","CORE BAND","64","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02636","Red Hat build of OpenJDK for Workstations, Extended Lifecycle Support Add-On, Premium (50 Physical or Virtual Nodes)","Runtimes","USD","1.980,00","PHYSICAL NODE OR VIRTUAL NODE","0","1","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02637","Red Hat build of OpenJDK for Workstations, Extended Lifecycle Support Add-On, Premium (1000 Physical or Virtual Nodes)","Runtimes","USD","16.500,00","PHYSICAL NODE OR VIRTUAL NODE","0","1","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02638","Red Hat build of OpenJDK for Workstations, Extended Lifecycle Support Add-On, Premium (10,000 Physical or Virtual Nodes)","Runtimes","USD","148.500,00","PHYSICAL NODE OR VIRTUAL NODE","0","1","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02639","Red Hat build of OpenJDK for Workstations, Extended Life Cycle Support Add-On, Premium (Unlimited Physical or Virtual Nodes)","Runtimes","USD","792.000,00","PHYSICAL NODE OR VIRTUAL NODE","0","1","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02640","Red Hat build of OpenJDK for Workstations, Extended Lifecycle Support Add-On, Standard (50 Physical or Virtual Nodes)","Runtimes","USD","1.320,00","PHYSICAL NODE OR VIRTUAL NODE","0","1","0","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02641","Red Hat build of OpenJDK for Workstations, Extended Lifecycle Support Add-On, Standard (1000 Physical or Virtual Nodes)","Runtimes","USD","11.000,00","PHYSICAL NODE OR VIRTUAL NODE","0","1","0","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02642","Red Hat build of OpenJDK for Workstations, Extended Lifecycle Support Add-On, Standard (10,000 Physical or Virtual Nodes)","Runtimes","USD","99.000,00","PHYSICAL NODE OR VIRTUAL NODE","0","1","0","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02643","Red Hat build of OpenJDK for Servers, Extended Life Cycle Support Add-On, Premium (10 Cores)","Runtimes","USD","1.980,00","CORE BAND","0","1","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02644","Red Hat build of OpenJDK for Servers, Extended Lifecycle Support Add-On, Premium (200 Cores)","Runtimes","USD","21.780,00","CORE BAND","0","1","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02645","Red Hat build of OpenJDK for Servers, Extended Lifecycle Support Add-On, Premium (2,000 Cores)","Runtimes","USD","158.400,00","CORE BAND","0","1","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02646","Red Hat build of OpenJDK for Servers, Extended Life Cycle Support Add-On, Premium (Unlimited Cores)","Runtimes","USD","792.000,00","CORE BAND","0","1","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02647","Red Hat build of OpenJDK for Servers, Extended Lifecycle Support Add-On, Standard (10 Cores)","Runtimes","USD","1.320,00","CORE BAND","0","1","0","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02648","Red Hat build of OpenJDK for Servers, Extended Lifecycle Support Add-On, Standard (200 Cores)","Runtimes","USD","14.520,00","CORE BAND","0","1","0","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02649","Red Hat build of OpenJDK for Servers, Extended Lifecycle Support Add-On, Standard (2,000 Cores)","Runtimes","USD","105.600,00","CORE BAND","0","1","0","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW0290056","Red Hat JBoss Web Server, 64-Core Standard","Runtimes","USD","5.940,00","CORE BAND","64","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04222","Red Hat Single Sign-On, Extended Lifecycle Support Add-On, Premium (2 Cores or 4 vCPUs)","Runtimes","USD","1.650,00","CORE BAND","0","0","0","0","NONE","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04223","Red Hat Single Sign-On, Extended Life Cycle Support Add-On, Standard (2 Cores or 4 vCPUs)","Runtimes","USD","1.100,00","CORE BAND","0","0","0","0","NONE","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW0906233","Red Hat Data Grid, Standard (16 Cores)","Runtimes","USD","8.800,00","CORE BAND","16","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW0929366","Red Hat Data Grid, Standard (64 Cores)","Runtimes","USD","31.680,00","CORE BAND","64","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW0933197","Red Hat Data Grid, Premium (64 Cores)","Runtimes","USD","47.520,00","CORE BAND","64","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW0935445","Red Hat Data Grid, Premium (16 Cores)","Runtimes","USD","13.200,00","CORE BAND","16","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW2122821","Red Hat JBoss Enterprise Application Platform ELS Program, 16-Core Standard","Runtimes","USD","8.800,00","CORE BAND","16","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW2132048","Red Hat JBoss Enterprise Application Platform ELS Program, 16-Core Premium","Runtimes","USD","13.200,00","CORE BAND","16","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW2162525","Red Hat JBoss Enterprise Application Platform ELS Program, 64-Core Standard","Runtimes","USD","31.680,00","CORE BAND","64","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW2175102","Red Hat JBoss Enterprise Application Platform ELS Program, 64-Core Premium","Runtimes","USD","47.520,00","CORE BAND","64","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW2609165","Red Hat JBoss Web Server ELS Program, 64-Core Standard","Runtimes","USD","5.940,00","CORE BAND","64","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW2625234","Red Hat JBoss Web Server ELS Program, 16-Core Premium","Runtimes","USD","2.475,00","CORE BAND","16","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW2636770","Red Hat JBoss Web Server ELS Program, 16-Core Standard","Runtimes","USD","1.650,00","CORE BAND","16","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW2689800","Red Hat JBoss Web Server ELS Program, 64-Core Premium","Runtimes","USD","8.910,00","CORE BAND","64","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00148","Red Hat Enterprise Linux for SAP Applications for Virtual Datacenters, Premium","SAP","USD","4.399,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00149","Red Hat Enterprise Linux for SAP Applications for Virtual Datacenters, Standard","SAP","USD","2.749,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00150","Red Hat Enterprise Linux for SAP Applications, Premium (Physical or Virtual Nodes)","SAP","USD","1.429,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00151","Red Hat Enterprise Linux for SAP Applications, Standard (Physical or Virtual Nodes)","SAP","USD","879,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00152","Red Hat Enterprise Linux for SAP Applications for Virtual Datacenters with Satellite, Premium","SAP","USD","5.746,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00153","Red Hat Enterprise Linux for SAP Applications for Virtual Datacenters with Satellite, Standard","SAP","USD","4.096,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00154","Red Hat Enterprise Linux with Satellite for SAP Applications, Premium (Physical or Virtual Nodes)","SAP","USD","1.814,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00155","Red Hat Enterprise Linux with Satellite for SAP Applications, Standard (Physical or Virtual Nodes)","SAP","USD","1.264,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00640","Red Hat Enterprise Linux for SAP Applications for IBM Power, LE, Premium (4 Cores, Up to 4 LPARs)","SAP","USD","479,00","IFL","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00641","Red Hat Enterprise Linux for SAP Applications for IBM Power, LE, Standard (4 Cores, Up to 4 LPARs)","SAP","USD","296,00","IFL","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00642","Red Hat Enterprise Linux with Smart Management for SAP Applications for IBM Power, LE, Premium (4 Cores, Up to 4 LPARs)","SAP","USD","989,00","IFL","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00666","Red Hat Enterprise Linux for SAP Applications for IBM Z and IBM LinuxONE, Premium","SAP","USD","19.800,00","IFL","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00667","Red Hat Enterprise Linux with Smart Management for SAP Applications for IBM Z and IBM LinuxONE, Premium","SAP","USD","22.556,00","IFL","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00759","Red Hat Enterprise Linux for SAP Solutions for IBM Power, LE, Premium (4 Cores, Up to 4 LPARs)","SAP","USD","989,00","SYSTEM","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00760","Red Hat Enterprise Linux for SAP Solutions for IBM Power, LE, Standard (4 Cores, Up to 4 LPARs)","SAP","USD","809,00","SYSTEM","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00763","Red Hat Enterprise Linux for SAP Solutions, Premium (Physical or Virtual Nodes)","SAP","USD","2.364,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00764","Red Hat Enterprise Linux for SAP Solutions, Standard (Physical or Virtual Nodes)","SAP","USD","1.924,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00767","Red Hat Enterprise Linux for Virtual Datacenters for SAP Solutions, Premium","SAP","USD","7.479,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00768","Red Hat Enterprise Linux for Virtual Datacenters for SAP Solutions, Standard","SAP","USD","6.159,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00885","Red Hat Enterprise Linux for SAP Applications with Satellite, Premium (Physical or Virtual Nodes)","SAP","USD","1.814,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00886","Red Hat Enterprise Linux for SAP Applications with Satellite, Standard (Physical or Virtual Nodes)","SAP","USD","1.264,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00996","Red Hat Enterprise Linux for SAP Applications for IBM Power, LE with Smart Management + Satellite, Premium (4 Cores, Up to 4 LPARs)","SAP","USD","989,00","IFL","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01031","Red Hat Enterprise Linux for SAP Solutions with Satellite, Premium (Physical or Virtual Nodes)","SAP","USD","2.364,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01032","Red Hat Enterprise Linux for SAP Solutions with Satellite, Standard (Physical or Virtual Nodes)","SAP","USD","1.924,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01035","Red Hat Enterprise Linux for Virtual Datacenters for SAP Solutions with Satellite, Premium (Physical or Virtual Nodes)","SAP","USD","7.479,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01036","Red Hat Enterprise Linux for Virtual Datacenters for SAP Solutions with Satellite, Standard (Physical or Virtual Nodes)","SAP","USD","6.159,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01922","Red Hat Enterprise Linux for SAP Applications for IBM Power, LE, Premium (Physical or Virtual Nodes)","SAP","USD","1.429,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01923","Red Hat Enterprise Linux for SAP Applications for IBM Power, LE, Standard (Physical or Virtual Nodes)","SAP","USD","879,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01924","Red Hat Enterprise Linux with Smart Management for SAP Applications for IBM Power, LE, Premium (Physical or Virtual Nodes)","SAP","USD","1.814,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
